,UniqueID,,Course,
,398,,ENCI423,
,398,,ENCI451,
,398,,ENCI461,
,398,,ENCI471,
,398,,ENCI473,
,398,,ENCI481,
,398,,ENGG201,
,398,,ENGG205,
,398,,ENGG233,
,398,,ENGG251,
,398,,ENGG253,
,398,,ENGG311,
,398,,ENGG317,
,398,,ENGG319,
,398,,ENGG325,
,398,,ENGG349,
,398,,ENGG407,
,398,,ENGG513,
,398,,ENME341,
,398,,GLGY471,
,398,,INTE513.01,
,398,,INTE513.01A,
,398,,INTE513.02,
,398,,INTE513.03,
,398,,MATH211,
,398,,PHYS259,
,398,,PHYS369,
,398,,RELS205,
,398,,STAS343,
,399,,AMAT217,
,399,,AMAT219,
,399,,CHEM209,
,399,,GLGY201,
,399,,MATH211,
,400,,ACCT317,
,400,,ACCT323,
,400,,BSEN291,
,400,,BSEN395,
,400,,COMS363,
,400,,CPSC203,
,400,,DRAM571,
,400,,ECON201,
,400,,ECON203,
,400,,ENGL231,
,400,,ENTI381,
,400,,FINA203,
,400,,FINA205,
,400,,FNCE317,
,400,,GLGY209,
,400,,GOPH375,
,400,,HROD317,
,400,,MATH249,
,400,,MGIS317,
,400,,MGIS559,
,400,,MGST391,
,400,,MKTG317,
,400,,OPMA317,
,400,,OPMA409,
,400,,PSYC203,
,400,,RELS205,
,400,,STAT213,
,400,,STAT217,
,401,,ANTH201,
,401,,ASTR209,
,401,,DNCE341,
,401,,DNCE345,
,401,,DRAM571,
,401,,ECON201,
,401,,ECON203,
,401,,ECON301,
,401,,ECON303,
,401,,ECON321,
,401,,ECON337,
,401,,ECON345,
,401,,ECON355,
,401,,ECON357,
,401,,ECON359,
,401,,ECON377,
,401,,ECON395,
,401,,ECON403,
,401,,ECON475,
,401,,ECON487,
,401,,ECON489,
,401,,ENGL383,
,401,,GEOG205,
,401,,GEOG213,
,401,,GEOG365,
,401,,GEOG381,
,401,,GEOG397.04,
,401,,GLGY209,
,401,,GOPH375,
,401,,INDG303,
,401,,MATH249,
,401,,MUSI301,
,401,,PSYC203,
,401,,RELS205,
,401,,SOCI201,
,401,,SOSC201,
,401,,STAT211,
,401,,UBST253,
,402,,ASTR209,
,402,,BCEM341,
,402,,CHEM331,
,402,,CHEM351,
,402,,CHEM355,
,402,,GLGY209,
,402,,PHYS211,
,402,,PHYS223,
,402,,RELS205,
,402,,SOCI201,
,402,,STAT217,
,403,,ACCT323,
,403,,BSEN291,
,403,,BSEN395,
,403,,CNST355,
,403,,COMS363,
,403,,ECON201,
,403,,ECON203,
,403,,ECON325,
,403,,ENGL231,
,403,,FINA203,
,403,,FNCE317,
,403,,GEOG213,
,403,,GEOG381,
,403,,GLGY209,
,403,,GNST407,
,403,,HROD317,
,403,,HTST337,
,403,,HTST349,
,403,,INDG201,
,403,,LWSO335,
,403,,MATH249,
,403,,MGIS317,
,403,,MGST391,
,403,,MKTG317,
,403,,OPMA317,
,403,,STAS343,
,403,,STAT213,
,403,,STAT217,
,404,,ACSC325,
,404,,ACSC327,
,404,,ACSC425,
,404,,ACSC427,
,404,,ACSC527,
,404,,ACSC533,
,404,,ECON301,
,404,,ECON373,
,404,,ECON395,
,404,,MATH311,
,404,,MATH323,
,404,,MATH349,
,404,,MATH403,
,404,,PHIL377,
,404,,STAT421,
,404,,STAT429,
,404,,STAT433,
,404,,STAT437,
,404,,STAT505,
,405,,BCEM393,
,405,,BCEM401,
,405,,BCEM403,
,405,,BCEM431,
,405,,BCEM471,
,405,,BCEM543,
,405,,BCEM547,
,405,,BCEM551,
,405,,BCEM575,
,405,,BIOL231,
,405,,BIOL233,
,405,,BIOL311,
,405,,BIOL313,
,405,,BIOL331,
,405,,BOTA321,
,405,,BOTA401,
,405,,CHEM201,
,405,,CHEM203,
,405,,CHEM311,
,405,,CHEM351,
,405,,CHEM353,
,405,,CNST331,
,405,,ENGL231,
,405,,ENGL383,
,405,,GLGY201,
,405,,GOPH375,
,405,,HTST201,
,405,,MATH251,
,405,,MATH253,
,405,,PHYS211,
,405,,PHYS223,
,405,,PSYC205,
,405,,PSYC312,
,405,,PSYC312A,
,405,,PSYC365,
,405,,SPAN203,
,405,,SPAN301,
,405,,SPAN303,
,405,,SPAN321,
,405,,SPAN323,
,406,,ANTH203,
,406,,ANTH311,
,406,,ANTH341,
,406,,ARKY205,
,406,,DNCE205,
,406,,DNCE207,
,406,,DNCE331,
,406,,ENGL235,
,406,,HTST201,
,406,,KNES261,
,406,,LING201,
,406,,LING203,
,406,,LING301,
,406,,LING303,
,406,,LING319,
,406,,LING331,
,406,,LING341,
,406,,LING353,
,406,,LING381,
,406,,LING401,
,406,,LING403,
,406,,LING441,
,406,,PHIL377,
,406,,PSYC205,
,406,,RELS201,
,407,,AMAT217,
,407,,AMAT219,
,407,,AMAT307,
,407,,BCEM393,
,407,,BIOL231,
,407,,BIOL233,
,407,,BIOL311,
,407,,BIOL313,
,407,,BIOL331,
,407,,CHEM201,
,407,,CHEM203,
,407,,CHEM331,
,407,,CHEM333,
,407,,CHEM351,
,407,,CHEM353,
,407,,CHEM371,
,407,,CHEM373,
,407,,CHEM425,
,407,,CHEM453,
,407,,CHEM471,
,407,,CHEM515,
,407,,CHEM531,
,407,,CHEM571,
,407,,COMS363,
,407,,CPSC203,
,407,,ECON201,
,407,,ECON203,
,407,,ECON311,
,407,,ENCI337,
,407,,ENCI413,
,407,,ENCI423,
,407,,ENCI451,
,407,,ENCI461,
,407,,ENCI471,
,407,,ENCI473,
,407,,ENCI481,
,407,,ENCI502,
,407,,ENCI504,
,407,,ENCI506,
,407,,ENCI508,
,407,,ENCI513,
,407,,ENCI523,
,407,,ENCI551,
,407,,ENCI565,
,407,,ENCI570,
,407,,ENCI570A,
,407,,ENCI575,
,407,,ENCI581,
,407,,ENCI639,
,407,,ENGG201,
,407,,ENGG205,
,407,,ENGG209,
,407,,ENGG251,
,407,,ENGG253,
,407,,ENGG311,
,407,,ENGG317,
,407,,ENGG319,
,407,,ENGG325,
,407,,ENGG349,
,407,,ENGG407,
,407,,ENGG481,
,407,,ENGG513,
,407,,ENGL231,
,407,,ENGL237,
,407,,ENME341,
,407,,GLGY471,
,407,,HTST317,
,407,,MATH251,
,407,,MATH253,
,407,,MATH331,
,407,,PHYS211,
,407,,PHYS259,
,407,,PHYS323,
,407,,PHYS369,
,407,,PSYC205,
,408,,ACCT317,
,408,,AMAT217,
,408,,AMAT219,
,408,,AMAT307,
,408,,ARHI201,
,408,,ARHI329,
,408,,ARHI359,
,408,,ART231,
,408,,ART233,
,408,,ART241,
,408,,ART243,
,408,,ART341,
,408,,ART343,
,408,,ART345,
,408,,ART347,
,408,,ART351,
,408,,ART399,
,408,,ART499,
,408,,CHEM209,
,408,,CPSC203,
,408,,ECON201,
,408,,ECON203,
,408,,ECON301,
,408,,ECON303,
,408,,ECON311,
,408,,ECON323,
,408,,ECON349,
,408,,ECON357,
,408,,ECON359,
,408,,ECON395,
,408,,ECON427,
,408,,ECON471,
,408,,ECON479,
,408,,ECON499,
,408,,ENGG201,
,408,,ENGG209,
,408,,ENGG233,
,408,,ENGG319,
,408,,ENGL393,
,408,,ENGL395,
,408,,HTST301,
,408,,MATH251,
,408,,MKTG341,
,408,,PHYS259,
,408,,POLI213,
,408,,SOCI201,
,408,,STAT213,
,409,,AMAT219,
,409,,AMAT307,
,409,,ANTH311,
,409,,ANTH331,
,409,,ASTR207,
,409,,BCEM341,
,409,,BCEM443,
,409,,BIOL231,
,409,,BIOL233,
,409,,BIOL305,
,409,,BIOL313,
,409,,BIOL331,
,409,,CHEM201,
,409,,CHEM203,
,409,,CHEM331,
,409,,COMS363,
,409,,CPSC231,
,409,,CPSC411,
,409,,CPSC441,
,409,,CPSC457,
,409,,ECON201,
,409,,ECON203,
,409,,ECON209,
,409,,ENEL327,
,409,,ENEL353,
,409,,ENEL471,
,409,,ENEL525,
,409,,ENEL571,
,409,,ENEL671,
,409,,ENGG233,
,409,,ENGG319,
,409,,ENGG513,
,409,,ENGO421,
,409,,ENGO605,
,409,,ENGO625,
,409,,GEOG213,
,409,,GEOG371,
,409,,GEOG397.04,
,409,,INTE513.01,
,409,,INTE513.01A,
,409,,INTE513.02,
,409,,INTE513.03,
,409,,INTE513.04,
,409,,INTE513.04A,
,409,,MATH251,
,409,,MATH253,
,409,,MATH271,
,409,,MDSC404,
,409,,MDSC404A,
,409,,PHIL279,
,409,,PHYS211,
,409,,PHYS221,
,409,,PHYS223,
,409,,PHYS259,
,409,,SENG511,
,409,,SENG521,
,409,,STAT211,
,409,,ZOOL461,
,409,,ZOOL463,
,410,,ANTH201,
,410,,ANTH311,
,410,,BIOL231,
,410,,BIOL233,
,410,,CHEM201,
,410,,CHEM203,
,410,,CHEM351,
,410,,CHEM353,
,410,,ENGL231,
,410,,ENGL237,
,410,,GEOG213,
,410,,KNES201,
,410,,KNES203,
,410,,KNES213,
,410,,KNES243,
,410,,KNES251,
,410,,KNES253,
,410,,KNES261,
,410,,KNES263,
,410,,KNES330,
,410,,KNES331,
,410,,KNES339,
,410,,KNES373,
,410,,PHYS211,
,410,,PSYC205,
,410,,RELS205,
,410,,RELS273,
,410,,RELS309,
,410,,SOCI201,
,410,,SOCI325,
,410,,SOCI399,
,410,,SPAN201,
,410,,SPAN203,
,410,,ZOOL361,
,410,,ZOOL363,
,411,,ACCT317,
,411,,ACCT323,
,411,,ACCT341,
,411,,ACCT343,
,411,,ACCT361,
,411,,ACCT421,
,411,,ACCT423,
,411,,ACCT425,
,411,,ACCT443,
,411,,ACCT465,
,411,,BCEM393,
,411,,BCEM443,
,411,,BIOL231,
,411,,BIOL233,
,411,,BIOL311,
,411,,BIOL313,
,411,,BIOL315,
,411,,BIOL331,
,411,,BSEN291,
,411,,BSEN395,
,411,,CHEM203,
,411,,CHEM311,
,411,,CHEM315,
,411,,CHEM331,
,411,,CHEM351,
,411,,CHEM353,
,411,,CHEM425,
,411,,CMMB403,
,411,,CMMB411,
,411,,COMS363,
,411,,CPSC203,
,411,,ECON201,
,411,,ECON203,
,411,,ECON301,
,411,,ECON325,
,411,,ENGL393,
,411,,ENGL395,
,411,,ENGL399,
,411,,FNCE317,
,411,,FNCE445,
,411,,FREN213,
,411,,FREN215,
,411,,FREN217,
,411,,GLGY209,
,411,,GNST300,
,411,,GNST300A,
,411,,GRST205,
,411,,HROD317,
,411,,MATH251,
,411,,MGIS317,
,411,,MGST391,
,411,,MGST493,
,411,,MGST495,
,411,,MKTG317,
,411,,OPMA317,
,411,,PHYS211,
,411,,PHYS223,
,411,,POLI283,
,411,,PSYC353,
,411,,SGMA591,
,411,,SOCI201,
,411,,SOCI399,
,411,,STAT211,
,411,,STAT217,
,411,,UBST451,
,412,,ANTH303,
,412,,ARKY325,
,412,,CHIN205,
,412,,CHIN207,
,412,,COMS363,
,412,,COMS369,
,412,,COMS401,
,412,,ECON203,
,412,,ENGL231,
,412,,ENGL235,
,412,,GNST300,
,412,,MUHL309,
,412,,PSYC383,
,412,,SOCI201,
,412,,SOCI325,
,412,,SOCI375,
,412,,STAS325,
,412,,STAT217,
,413,,ACCT317,
,413,,ACCT323,
,413,,ACCT341,
,413,,ACCT421,
,413,,ECON201,
,413,,ECON203,
,413,,ECON301,
,413,,ECON303,
,413,,ECON323,
,413,,ECON325,
,413,,ECON327,
,413,,ECON329,
,413,,ECON337,
,413,,ECON339,
,413,,ECON341,
,413,,ECON355,
,413,,ECON377,
,413,,ECON423,
,413,,ECON431,
,413,,ECON465,
,413,,ECON499,
,413,,HTST351,
,413,,HTST361,
,413,,MATH249,
,413,,MGIS317,
,413,,POLI201,
,413,,POLI310,
,413,,POLI310A,
,413,,POLI321,
,413,,POLI357,
,413,,POLI369,
,413,,POLI381,
,413,,POLI399,
,413,,POLI431,
,413,,POLI437,
,413,,POLI463,
,413,,STAT211,
,414,,ACCT341,
,414,,ACCT343,
,414,,ACCT361,
,414,,ACCT421,
,414,,ACCT425,
,414,,ACCT443,
,414,,ACCT445,
,414,,BIOL313,
,414,,BOTA303,
,414,,BOTA327,
,414,,COMS201,
,414,,ECON201,
,414,,ECON203,
,414,,ENGL231,
,414,,FNCE317,
,414,,FNCE443,
,414,,HROD317,
,414,,MGIS317,
,414,,MGST391,
,414,,MGST493,
,414,,MGST495,
,414,,MKTG317,
,414,,OPMA317,
,414,,POLI201,
,414,,PSYC351,
,414,,PSYC369,
,414,,PSYC383,
,414,,PSYC405,
,414,,PSYC469,
,414,,RELS341,
,414,,SGMA591,
,414,,SOCI303,
,414,,ZOOL377,
,415,,ACCT301,
,415,,COMS201,
,415,,COMS363,
,415,,COMS381,
,415,,COMS580,
,415,,COMS580A,
,415,,CPSC203,
,415,,CPSC231,
,415,,DRAM200,
,415,,DRAM222,
,415,,DRAM222A,
,415,,DRAM240,
,415,,DRAM240A,
,415,,DRAM340,
,415,,DRAM340A,
,415,,DRAM360,
,415,,DRAM360A,
,415,,DRAM362,
,415,,DRAM362A,
,415,,ECON201,
,415,,ENGL237,
,415,,ENTI201,
,415,,FILM321,
,415,,GNST300,
,415,,GNST300A,
,415,,GNST313,
,415,,GNST500,
,415,,GOPH375,
,415,,LING201,
,415,,MATH211,
,415,,MATH249,
,415,,RELS201,
,415,,RELS353,
,415,,SOCI201,
,415,,SOCI303,
,415,,SOCI311,
,415,,SOCI345,
,415,,SOCI353,
,415,,SOCI371,
,415,,SOCI375,
,416,,ANTH201,
,416,,ANTH311,
,416,,ARKY205,
,416,,ARKY325,
,416,,BIOL313,
,416,,BIOL331,
,416,,BIOL591,
,416,,CHEM201,
,416,,GLGY311,
,416,,GLGY323,
,416,,GLGY337,
,416,,GLGY341,
,416,,GLGY381,
,416,,GLGY423,
,416,,GLGY435,
,416,,GLGY443,
,416,,GLGY461,
,416,,GLGY575,
,416,,GLGY585,
,416,,GLGY589.02,
,416,,GLGY589.08,
,416,,GLGY593.02,
,416,,GLGY593.03,
,416,,GLGY593.05,
,416,,GLGY593.06,
,416,,GLGY595.03,
,416,,GOPH355,
,416,,GOPH449,
,416,,GOPH559,
,416,,GRST205,
,416,,HTST201,
,416,,HTST205,
,416,,HTST301,
,416,,HTST321,
,416,,LATI205,
,416,,MATH211,
,416,,MATH249,
,416,,MATH253,
,416,,PHIL201,
,416,,PHYS211,
,416,,PHYS223,
,416,,PSYC205,
,416,,SCIE501,
,416,,ZOOL377,
,416,,ZOOL477.01,
,416,,ZOOL477.02,
,416,,ZOOL583,
,417,,ART315,
,417,,BIOL231,
,417,,BIOL233,
,417,,CHEM201,
,417,,CHEM203,
,417,,COMS363,
,417,,COMS401,
,417,,CPSC101,
,417,,CPSC231,
,417,,CPSC233,
,417,,CPSC313,
,417,,CPSC325,
,417,,CPSC331,
,417,,CPSC413,
,417,,CPSC441,
,417,,CPSC457,
,417,,CPSC471,
,417,,CPSC481,
,417,,CPSC594,
,417,,CPSC594A,
,417,,CPSC599,
,417,,CPSC601,
,417,,CPSC683,
,417,,CPSC699,
,417,,CPSC699A,
,417,,ECON201,
,417,,GLGY209,
,417,,MATH211,
,417,,MATH251,
,417,,MATH253,
,417,,MATH271,
,417,,MUHL309,
,417,,PHIL249,
,417,,PHIL279,
,417,,PHIL379,
,417,,PHYS221,
,417,,PHYS223,
,417,,POLI225,
,417,,PSYC205,
,417,,SENG301,
,417,,SENG401,
,417,,SENG403,
,417,,SENG471,
,417,,SENG513,
,417,,SENG615,
,417,,STAT211,
,418,,AMAT217,
,418,,AMAT219,
,418,,AMAT307,
,418,,ANTH201,
,418,,ARKY205,
,418,,CHEM209,
,418,,CHEM357,
,418,,CHEM409,
,418,,ENCI337,
,418,,ENCI413,
,418,,ENCI423,
,418,,ENCI451,
,418,,ENCI461,
,418,,ENCI471,
,418,,ENCI473,
,418,,ENCI481,
,418,,ENCI513,
,418,,ENCI523,
,418,,ENCI545,
,418,,ENCI553,
,418,,ENCI555,
,418,,ENCI557,
,418,,ENCI570,
,418,,ENCI570A,
,418,,ENCI579,
,418,,ENCI587,
,418,,ENGG201,
,418,,ENGG205,
,418,,ENGG233,
,418,,ENGG251,
,418,,ENGG253,
,418,,ENGG311,
,418,,ENGG317,
,418,,ENGG319,
,418,,ENGG325,
,418,,ENGG349,
,418,,ENGG407,
,418,,ENGG513,
,418,,ENME341,
,418,,GLGY471,
,418,,PHYS259,
,418,,STAS341,
,419,,ANTH203,
,419,,ARKY205,
,419,,ARKY325,
,419,,BCEM393,
,419,,BCEM443,
,419,,BIOL231,
,419,,BIOL233,
,419,,BIOL311,
,419,,BIOL313,
,419,,BIOL315,
,419,,BIOL331,
,419,,BIOL451,
,419,,CHEM201,
,419,,CHEM203,
,419,,CHEM351,
,419,,CHEM353,
,419,,CHIN301,
,419,,CMMB411,
,419,,CPSC203,
,419,,ENGL239,
,419,,ENGL395,
,419,,GLGY209,
,419,,GOPH375,
,419,,GRST205,
,419,,GRST211,
,419,,JPNS205,
,419,,JPNS207,
,419,,JPNS301,
,419,,JPNS303,
,419,,JPNS309,
,419,,JPNS311,
,419,,JPNS313,
,419,,JPNS317,
,419,,JPNS331,
,419,,JPNS333,
,419,,JPNS441,
,419,,MATH251,
,419,,MATH253,
,419,,NURS201,
,419,,NURS203,
,419,,NURS205,
,419,,NURS207,
,419,,NURS209,
,419,,NURS211,
,419,,NURS301,
,419,,NURS302,
,419,,NURS303,
,419,,NURS305,
,419,,NURS307,
,419,,NURS309,
,419,,NURS311,
,419,,PHIL313,
,419,,PHYS221,
,419,,PHYS223,
,419,,PSYC205,
,419,,STAT211,
,419,,ZOOL375,
,419,,ZOOL377,
,419,,ZOOL461,
,419,,ZOOL463,
,419,,ZOOL471,
,419,,ZOOL483,
,420,,AMAT217,
,420,,AMAT219,
,420,,AMAT307,
,420,,ARHI201,
,420,,CHEM209,
,420,,CHEM357,
,420,,COMS363,
,420,,ECON201,
,420,,ECON209,
,420,,ENGG201,
,420,,ENGG205,
,420,,ENGG233,
,420,,ENGG251,
,420,,ENGG253,
,420,,ENGG311,
,420,,ENGG317,
,420,,ENGG319,
,420,,ENGG325,
,420,,ENGG349,
,420,,ENGG407,
,420,,ENGG481,
,420,,ENME101,
,420,,ENME337,
,420,,ENME341,
,420,,ENME421,
,420,,ENME461,
,420,,ENME471,
,420,,ENME473,
,420,,ENME479,
,420,,ENME485,
,420,,ENME493,
,420,,ENME495,
,420,,ENMF417,
,420,,HTST201,
,420,,PHYS259,
,420,,PHYS369,
,421,,ACWR303,
,421,,ANTH201,
,421,,ARHI209,
,421,,CNST331,
,421,,CNST353,
,421,,COMS201,
,421,,DEST201,
,421,,FILM201,
,421,,FILM305,
,421,,KNES201,
,421,,KNES203,
,421,,KNES213,
,421,,KNES251,
,421,,KNES253,
,421,,KNES339,
,421,,KNES355,
,421,,KNES373,
,421,,KNES441,
,421,,KNES487,
,421,,LAST203,
,421,,PSYC205,
,421,,PSYC351,
,421,,PSYC385,
,422,,ARHI201,
,422,,ARHI203,
,422,,ARHI303,
,422,,ARHI327,
,422,,ARHI411.01,
,422,,ARHI501,
,422,,ARHI503,
,422,,ARHI511,
,422,,ART233,
,422,,ART235,
,422,,ART241,
,422,,ART401,
,422,,ART499,
,422,,ENGL233,
,422,,ENGL239,
,422,,ENGL354,
,422,,ENGL354A,
,422,,GERM317,
,422,,GERM331,
,422,,GERM333,
,422,,ITAL201,
,422,,MHST331,
,422,,MUHL281,
,422,,PSYC205,
,423,,ACCT317,
,423,,ACCT323,
,423,,ACCT341,
,423,,ACCT343,
,423,,ACCT361,
,423,,ACCT421,
,423,,ACCT425,
,423,,ACCT465,
,423,,ANTH311,
,423,,ARHI201,
,423,,ARHI203,
,423,,ARHI327,
,423,,ARST423,
,423,,ARST444,
,423,,ARST449,
,423,,ARST451,
,423,,ARST453,
,423,,ARST457.01,
,423,,ARST457.02,
,423,,ARST483,
,423,,ARST485,
,423,,BSEN395,
,423,,COMS363,
,423,,CPSC203,
,423,,EVDA611,
,423,,EVDA613,
,423,,EVDA615,
,423,,EVDA617,
,423,,EVDA619,
,423,,EVDA621,
,423,,EVDA661,
,423,,EVDA663,
,423,,EVDA682,
,423,,EVDA782,
,423,,EVDB697,
,423,,EVDS675,
,423,,EVDS683,
,423,,EVDS697,
,423,,FNCE317,
,423,,GLGY209,
,423,,GRST209,
,423,,HROD317,
,423,,HTST201,
,423,,LAST301,
,423,,LING301,
,423,,MGIS317,
,423,,MGST391,
,423,,MGST493,
,423,,MGST495,
,423,,MKTG317,
,423,,MKTG435,
,423,,OPMA317,
,423,,PHYS211,
,423,,PHYS223,
,423,,SGMA591,
,423,,SPAN201,
,423,,SPAN203,
,423,,SPAN301,
,423,,SPAN303,
,423,,SPAN321,
,423,,SPAN323,
,423,,SPAN405,
,423,,SPAN407,
,423,,STAT213,
,423,,STAT217,
,424,,ANTH203,
,424,,APSY419,
,424,,ARHI203,
,424,,ARKY205,
,424,,BIOL205,
,424,,CPSC101,
,424,,CPSC217,
,424,,CPSC219,
,424,,ENTI201,
,424,,GLGY209,
,424,,PHIL249,
,424,,PHIL279,
,424,,PSYC305,
,424,,PSYC312,
,424,,PSYC312A,
,424,,PSYC383,
,424,,PSYC385,
,424,,PSYC415,
,424,,PSYC421,
,424,,PSYC423,
,424,,PSYC427,
,424,,PSYC435,
,424,,PSYC443,
,424,,PSYC596,
,424,,PSYC596A,
,424,,SOCI303,
,424,,SOCI325,
,424,,STAT211,
,425,,ARHI201,
,425,,CNST361,
,425,,COMS201,
,425,,COMS381,
,425,,ECON201,
,425,,ECON203,
,425,,ECON301,
,425,,ECON303,
,425,,ECON377,
,425,,ENGL239,
,425,,ETAS300,
,425,,ETAS300A,
,425,,FINA203,
,425,,FINA205,
,425,,FREN209,
,425,,FREN211,
,425,,GLGY201,
,425,,GNST300,
,425,,GNST300A,
,425,,HTST309,
,425,,HTST449,
,425,,HUMN305,
,425,,MUHL309,
,425,,MUTC351,
,425,,PHIL249,
,425,,PHIL275,
,425,,PHIL279,
,425,,PHIL325,
,425,,POLI201,
,425,,POLI213,
,425,,POLI225,
,425,,POLI279,
,425,,POLI283,
,425,,POLI343,
,425,,POLI357,
,425,,POLI369,
,425,,POLI381,
,425,,SCIE311,
,425,,STAS325,
,426,,AMAT307,
,426,,AMAT413,
,426,,AMAT433,
,426,,AMAT491,
,426,,AMAT601,
,426,,ANTH201,
,426,,ANTH203,
,426,,BIOL231,
,426,,BIOL233,
,426,,CHEM201,
,426,,CHEM203,
,426,,CPSC231,
,426,,GERM202,
,426,,GERM204,
,426,,GERM331,
,426,,GERM333,
,426,,GRST211,
,426,,HTST338,
,426,,MATH251,
,426,,MATH253,
,426,,MATH271,
,426,,MATH311,
,426,,MATH321,
,426,,MATH349,
,426,,MATH353,
,426,,MUHL309,
,426,,PHIL279,
,426,,PHYS211,
,426,,PHYS223,
,426,,PHYS325,
,426,,PHYS341,
,426,,PHYS343,
,426,,PHYS443,
,426,,PHYS449,
,426,,PHYS455,
,426,,PHYS457,
,426,,PHYS501,
,426,,PHYS543,
,426,,PHYS597,
,426,,PHYS598,
,426,,PHYS598A,
,426,,PMAT315,
,426,,PMAT421,
,427,,AMAT415,
,427,,BIOL231,
,427,,BIOL233,
,427,,BIOL311,
,427,,BIOL313,
,427,,BIOL315,
,427,,BIOL331,
,427,,CHEM201,
,427,,CHEM203,
,427,,CHEM351,
,427,,CHEM353,
,427,,CPSC231,
,427,,ECON201,
,427,,FINA205,
,427,,GLGY201,
,427,,GLGY203,
,427,,GLGY209,
,427,,GLGY301,
,427,,GLGY341,
,427,,GLGY381,
,427,,GOPH355,
,427,,GOPH359,
,427,,JPNS205,
,427,,MATH251,
,427,,MATH253,
,427,,MATH311,
,427,,MATH331,
,427,,MUPF305,
,427,,MUPF305A,
,427,,PHIL377,
,427,,PHIL379,
,427,,PHYS221,
,427,,PHYS223,
,427,,PHYS321,
,427,,PHYS323,
,427,,PSYC205,
,427,,PSYC383,
,427,,STAT213,
,428,,ANTH303,
,428,,ANTH311,
,428,,ANTH331,
,428,,ARKY201,
,428,,COMS201,
,428,,CORE205,
,428,,CORE207,
,428,,ENGL231,
,428,,GLGY209,
,428,,GNST300,
,428,,GNST300A,
,428,,LING201,
,428,,MHST201,
,428,,PSYC203,
,429,,ANTH201,
,429,,ANTH203,
,429,,ANTH213,
,429,,ANTH303,
,429,,ANTH311,
,429,,ANTH331,
,429,,ANTH341,
,429,,ANTH355,
,429,,ANTH399,
,429,,ANTH425,
,429,,ANTH435,
,429,,ANTH441,
,429,,ANTH451,
,429,,ARKY203,
,429,,ASTR209,
,429,,BIOL231,
,429,,BOTA303,
,429,,CHEM201,
,429,,CHEM203,
,429,,GEOG213,
,429,,GLGY201,
,429,,GLGY203,
,429,,GLGY301,
,429,,GLGY307,
,429,,MATH249,
,429,,SCIE403,
,430,,ANTH203,
,430,,GLGY209,
,430,,GLGY307,
,430,,MKTG341,
,430,,POLI283,
,430,,SOCI311,
,430,,SOCI313,
,430,,SOCI315,
,430,,SOCI321,
,430,,SOCI325,
,430,,SOCI327,
,430,,SOCI331,
,430,,SOCI333,
,430,,SOCI341,
,430,,SOCI375,
,430,,SOCI393,
,430,,SOCI401,
,430,,SOCI419,
,430,,SOCI423,
,430,,SOCI471,
,430,,SOCI493,
,431,,CPSC101,
,431,,CPSC102,
,431,,CPSC231,
,431,,CPSC233,
,431,,CPSC301,
,431,,CPSC313,
,431,,CPSC325,
,431,,CPSC329,
,431,,CPSC331,
,431,,CPSC355,
,431,,CPSC441,
,431,,CPSC457,
,431,,CPSC461,
,431,,CPSC501,
,431,,CPSC526,
,431,,CPSC571,
,431,,DRAM200,
,431,,DRAM200A,
,431,,DRAM222,
,431,,DRAM222A,
,431,,DRAM240,
,431,,DRAM240A,
,431,,DRAM300,
,431,,DRAM300A,
,431,,DRAM340,
,431,,DRAM340A,
,431,,ENGL237,
,431,,GERM359,
,431,,MATH251,
,431,,MATH271,
,431,,PHIL249,
,431,,PHIL279,
,431,,STAT211,
,432,,AMAT307,
,432,,ANTH311,
,432,,ANTH435,
,432,,BCEM431,
,432,,BCEM543,
,432,,BIOL591,
,432,,BMEN103,
,432,,BMEN309,
,432,,BMEN319,
,432,,BMEN327,
,432,,BMEN407,
,432,,CHEM409,
,432,,CMMB403,
,432,,CMMB413,
,432,,CMMB431,
,432,,COMS363,
,432,,ECOL527,
,432,,ENCH101,
,432,,ENCH106,
,432,,ENCH315,
,432,,ENCH331,
,432,,ENCH401,
,432,,ENCH403,
,432,,ENCH405,
,432,,ENCH421,
,432,,ENCH423,
,432,,ENCH427,
,432,,ENCH429,
,432,,ENGG201,
,432,,ENGG205,
,432,,ENGG233,
,432,,ENGG251,
,432,,ENGG253,
,432,,ENGG311,
,432,,ENGG317,
,432,,ENGG349,
,432,,ENGG407,
,432,,GOPH375,
,432,,GRST211,
,432,,INTE513.01,
,432,,INTE513.01A,
,432,,INTE513.02,
,432,,INTE513.03,
,432,,LING201,
,432,,LING203,
,432,,LING311,
,432,,MATH114,
,432,,MATH211,
,432,,PHYS259,
,432,,PSYC351,
,432,,PSYC369,
,432,,PSYC375,
,432,,SOCI201,
,432,,STAS341,
,432,,UBST253,
,432,,ZOOL461,
,432,,ZOOL463,
,432,,ZOOL477.02,
,433,,CPSC101,
,433,,CPSC231,
,433,,CPSC233,
,433,,CPSC325,
,433,,MATH253,
,433,,MATH271,
,433,,PHIL279,
,433,,PHIL383,
,433,,PSYC205,
,433,,PSYC345,
,433,,PSYC351,
,433,,PSYC365,
,433,,SOCI201,
,433,,SOCI371,
,434,,ANTH203,
,434,,ARHI201,
,434,,ASTR209,
,434,,CNST201,
,434,,COMS201,
,434,,HTST211,
,434,,HTST213,
,434,,HTST329,
,434,,PHIL311,
,434,,PHIL337,
,434,,PHIL411,
,434,,POLI213,
,434,,POLI225,
